Episode,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
1308.0,23.0,11.0,109.0,16.0,159.0,202.0,33.0,66.0,98.0,50.0
1309.0,22.0,26.0,108.0,29.0,164.0,152.0,109.0,31.0,83.0,62.0
1310.0,54.0,25.0,157.0,14.0,75.0,80.0,25.0,24.0,155.0,36.0
1311.0,23.0,28.0,51.0,17.0,66.0,414.0,53.0,24.0,103.0,13.0
1312.0,63.0,12.0,120.0,9.0,98.0,70.0,54.0,51.0,107.0,35.0
1313.0,42.0,23.0,42.0,14.0,94.0,175.0,87.0,27.0,114.0,16.0
1314.0,26.0,15.0,142.0,26.0,62.0,166.0,77.0,48.0,87.0,38.0
1315.0,28.0,46.0,81.0,23.0,158.0,84.0,91.0,70.0,101.0,8.0
1316.0,18.0,14.0,127.0,7.0,47.0,213.0,127.0,72.0,122.0,25.0
1317.0,27.0,27.0,95.0,12.0,117.0,80.0,115.0,39.0,127.0,11.0
1318.0,34.0,28.0,96.0,13.0,73.0,197.0,57.0,42.0,113.0,40.0
1319.0,19.0,30.0,93.0,10.0,44.0,154.0,82.0,46.0,126.0,21.0
1320.0,21.0,10.0,85.0,14.0,90.0,187.0,99.0,32.0,130.0,17.0
1321.0,18.0,29.0,83.0,16.0,54.0,291.0,99.0,46.0,161.0,56.0
1322.0,26.0,29.0,83.0,47.0,128.0,144.0,52.0,49.0,155.0,13.0
1323.0,15.0,29.0,110.0,19.0,73.0,174.0,50.0,19.0,216.0,47.0
1324.0,17.0,35.0,130.0,6.0,50.0,248.0,89.0,21.0,188.0,15.0
1325.0,21.0,40.0,62.0,13.0,158.0,238.0,43.0,52.0,144.0,29.0
1326.0,21.0,13.0,58.0,15.0,87.0,254.0,54.0,42.0,207.0,11.0
1327.0,15.0,21.0,82.0,12.0,93.0,189.0,65.0,51.0,145.0,36.0
1328.0,18.0,22.0,108.0,14.0,87.0,105.0,92.0,17.0,260.0,11.0
1329.0,25.0,7.0,109.0,19.0,130.0,172.0,84.0,55.0,183.0,12.0
1330.0,24.0,13.0,84.0,14.0,173.0,189.0,52.0,44.0,203.0,37.0
1331.0,54.0,19.0,88.0,12.0,56.0,165.0,86.0,56.0,119.0,9.0
1332.0,23.0,23.0,107.0,50.0,135.0,150.0,38.0,25.0,85.0,56.0
1333.0,20.0,18.0,75.0,14.0,71.0,107.0,50.0,56.0,106.0,10.0
1334.0,26.0,15.0,124.0,13.0,75.0,133.0,72.0,32.0,120.0,12.0
1335.0,15.0,18.0,59.0,8.0,122.0,193.0,115.0,29.0,110.0,45.0
1336.0,9.0,11.0,78.0,12.0,206.0,107.0,76.0,45.0,121.0,66.0
1337.0,17.0,39.0,95.0,8.0,83.0,150.0,27.0,42.0,124.0,21.0
1338.0,19.0,33.0,75.0,25.0,47.0,68.0,93.0,34.0,84.0,24.0
1339.0,30.0,44.0,115.0,6.0,97.0,149.0,121.0,49.0,65.0,15.0
1340.0,16.0,31.0,53.0,19.0,123.0,172.0,49.0,43.0,94.0,29.0
1341.0,22.0,23.0,88.0,20.0,70.0,113.0,101.0,67.0,118.0,16.0
1342.0,35.0,24.0,160.0,16.0,87.0,61.0,45.0,33.0,129.0,37.0
1343.0,24.0,27.0,65.0,9.0,154.0,129.0,46.0,55.0,140.0,26.0
1344.0,22.0,32.0,83.0,8.0,134.0,227.0,97.0,52.0,157.0,8.0
1345.0,21.0,28.0,125.0,5.0,54.0,75.0,63.0,54.0,108.0,8.0
1346.0,21.0,42.0,118.0,11.0,57.0,67.0,65.0,44.0,101.0,30.0
1347.0,21.0,38.0,83.0,35.0,93.0,114.0,94.0,36.0,110.0,16.0
1348.0,13.0,23.0,133.0,12.0,153.0,119.0,76.0,54.0,126.0,18.0
1349.0,18.0,17.0,106.0,11.0,138.0,73.0,41.0,80.0,126.0,34.0
1350.0,30.0,21.0,198.0,20.0,142.0,176.0,44.0,33.0,104.0,7.0
1351.0,16.0,20.0,40.0,15.0,53.0,187.0,112.0,54.0,82.0,14.0
1352.0,20.0,9.0,140.0,23.0,115.0,143.0,51.0,42.0,85.0,24.0
1353.0,19.0,33.0,109.0,15.0,60.0,159.0,190.0,59.0,109.0,28.0
1354.0,39.0,13.0,57.0,37.0,73.0,138.0,71.0,54.0,122.0,35.0
1355.0,9.0,23.0,82.0,14.0,55.0,176.0,79.0,59.0,122.0,10.0
1356.0,34.0,22.0,203.0,10.0,47.0,205.0,45.0,49.0,115.0,21.0
1357.0,17.0,29.0,191.0,44.0,125.0,233.0,124.0,62.0,94.0,12.0
1358.0,20.0,28.0,125.0,11.0,74.0,150.0,69.0,28.0,103.0,38.0
1359.0,25.0,22.0,71.0,51.0,100.0,121.0,54.0,72.0,116.0,31.0
1360.0,12.0,22.0,66.0,15.0,211.0,80.0,105.0,57.0,118.0,36.0
1361.0,23.0,38.0,143.0,17.0,70.0,266.0,91.0,69.0,118.0,14.0
1362.0,22.0,26.0,45.0,17.0,53.0,196.0,51.0,17.0,114.0,12.0
1363.0,22.0,19.0,93.0,33.0,123.0,336.0,104.0,36.0,119.0,19.0
1364.0,13.0,35.0,45.0,11.0,114.0,198.0,86.0,80.0,117.0,25.0
1365.0,14.0,37.0,145.0,8.0,66.0,535.0,77.0,53.0,118.0,23.0
1366.0,17.0,32.0,111.0,50.0,261.0,156.0,92.0,104.0,67.0,12.0
1367.0,11.0,53.0,161.0,11.0,54.0,111.0,69.0,54.0,107.0,9.0
1368.0,16.0,35.0,106.0,74.0,59.0,354.0,99.0,36.0,98.0,10.0
1369.0,15.0,30.0,77.0,31.0,68.0,183.0,79.0,47.0,104.0,26.0
1370.0,16.0,13.0,126.0,19.0,144.0,219.0,125.0,47.0,89.0,27.0
1371.0,33.0,23.0,143.0,6.0,56.0,141.0,90.0,26.0,65.0,41.0
1372.0,14.0,31.0,98.0,26.0,65.0,203.0,42.0,52.0,110.0,37.0
1373.0,15.0,14.0,91.0,24.0,75.0,108.0,107.0,49.0,115.0,38.0
1374.0,19.0,34.0,138.0,39.0,145.0,113.0,101.0,78.0,94.0,38.0
1375.0,20.0,36.0,179.0,29.0,108.0,100.0,110.0,53.0,102.0,42.0
1376.0,17.0,28.0,109.0,30.0,206.0,218.0,44.0,43.0,66.0,23.0
1377.0,13.0,37.0,235.0,25.0,84.0,51.0,79.0,75.0,90.0,33.0
1378.0,34.0,44.0,56.0,30.0,147.0,120.0,81.0,33.0,63.0,60.0
1379.0,22.0,57.0,133.0,34.0,208.0,160.0,92.0,45.0,59.0,16.0
1380.0,37.0,5.0,170.0,6.0,174.0,163.0,125.0,89.0,98.0,28.0
1381.0,11.0,31.0,125.0,32.0,161.0,112.0,90.0,21.0,103.0,10.0
1382.0,10.0,13.0,122.0,7.0,95.0,188.0,80.0,28.0,106.0,13.0
1383.0,25.0,42.0,55.0,42.0,71.0,96.0,45.0,31.0,114.0,39.0
1384.0,29.0,17.0,123.0,9.0,80.0,138.0,121.0,61.0,114.0,28.0
1385.0,13.0,17.0,204.0,25.0,90.0,128.0,64.0,66.0,68.0,13.0
1386.0,38.0,20.0,177.0,22.0,47.0,130.0,83.0,50.0,122.0,11.0
1387.0,14.0,30.0,136.0,20.0,51.0,87.0,81.0,66.0,96.0,11.0
1388.0,45.0,21.0,138.0,26.0,93.0,161.0,54.0,88.0,117.0,18.0
1389.0,17.0,27.0,125.0,10.0,171.0,136.0,100.0,54.0,66.0,27.0
1390.0,60.0,73.0,100.0,13.0,100.0,145.0,116.0,52.0,117.0,31.0
1391.0,35.0,12.0,167.0,15.0,145.0,275.0,49.0,41.0,82.0,15.0
1392.0,37.0,42.0,59.0,38.0,54.0,152.0,68.0,76.0,96.0,37.0
1393.0,29.0,16.0,117.0,12.0,101.0,152.0,82.0,31.0,123.0,13.0
1394.0,15.0,25.0,100.0,22.0,100.0,156.0,103.0,49.0,116.0,39.0
1395.0,18.0,22.0,121.0,10.0,83.0,128.0,65.0,85.0,96.0,57.0
1396.0,17.0,28.0,83.0,31.0,149.0,83.0,84.0,50.0,124.0,9.0
1397.0,51.0,39.0,106.0,19.0,81.0,176.0,56.0,46.0,159.0,17.0
1398.0,33.0,13.0,136.0,14.0,109.0,205.0,32.0,48.0,123.0,32.0
1399.0,23.0,31.0,143.0,23.0,50.0,125.0,76.0,73.0,126.0,8.0
1400.0,22.0,33.0,114.0,7.0,178.0,146.0,99.0,62.0,125.0,12.0
1401.0,52.0,22.0,123.0,21.0,126.0,174.0,143.0,38.0,112.0,35.0
1402.0,24.0,35.0,58.0,26.0,133.0,181.0,115.0,71.0,149.0,70.0
1403.0,13.0,17.0,98.0,11.0,72.0,147.0,158.0,48.0,154.0,20.0
1404.0,38.0,35.0,72.0,6.0,123.0,85.0,134.0,58.0,158.0,32.0
1405.0,37.0,16.0,137.0,16.0,52.0,148.0,59.0,63.0,123.0,33.0
1406.0,22.0,21.0,114.0,22.0,123.0,60.0,94.0,28.0,161.0,7.0
1407.0,30.0,49.0,150.0,33.0,89.0,178.0,76.0,36.0,151.0,59.0
1408.0,21.0,17.0,132.0,31.0,183.0,94.0,158.0,126.0,89.0,17.0
1409.0,25.0,8.0,97.0,32.0,113.0,154.0,94.0,27.0,94.0,79.0
1410.0,15.0,32.0,62.0,24.0,117.0,298.0,78.0,69.0,175.0,25.0
1411.0,43.0,18.0,115.0,40.0,104.0,211.0,108.0,55.0,123.0,38.0
1412.0,35.0,20.0,55.0,30.0,129.0,321.0,114.0,20.0,102.0,49.0
1413.0,26.0,19.0,73.0,9.0,170.0,211.0,104.0,55.0,191.0,37.0
1414.0,25.0,20.0,138.0,21.0,58.0,152.0,46.0,47.0,135.0,12.0
1415.0,21.0,21.0,88.0,35.0,101.0,149.0,87.0,40.0,157.0,24.0
1416.0,59.0,25.0,113.0,24.0,82.0,157.0,62.0,84.0,86.0,25.0
1417.0,15.0,14.0,324.0,13.0,136.0,132.0,70.0,13.0,102.0,47.0
1418.0,17.0,28.0,82.0,15.0,185.0,318.0,90.0,46.0,114.0,19.0
1419.0,11.0,27.0,120.0,33.0,48.0,224.0,111.0,49.0,90.0,49.0
1420.0,21.0,34.0,133.0,5.0,126.0,243.0,102.0,29.0,134.0,11.0
1421.0,20.0,13.0,61.0,16.0,74.0,241.0,55.0,96.0,90.0,31.0
1422.0,16.0,20.0,58.0,6.0,83.0,138.0,222.0,50.0,191.0,36.0
1423.0,18.0,40.0,66.0,47.0,114.0,259.0,105.0,41.0,192.0,21.0
1424.0,34.0,23.0,123.0,12.0,139.0,383.0,103.0,66.0,167.0,26.0
1425.0,11.0,32.0,137.0,16.0,113.0,306.0,84.0,22.0,137.0,26.0
1426.0,17.0,56.0,110.0,11.0,145.0,427.0,48.0,32.0,93.0,11.0
1427.0,17.0,21.0,79.0,45.0,120.0,299.0,121.0,40.0,124.0,12.0
1428.0,25.0,49.0,193.0,5.0,97.0,161.0,123.0,40.0,118.0,17.0
1429.0,26.0,33.0,239.0,17.0,126.0,191.0,49.0,59.0,152.0,7.0
1430.0,14.0,34.0,75.0,15.0,140.0,167.0,93.0,48.0,129.0,13.0
1431.0,19.0,16.0,131.0,23.0,86.0,423.0,74.0,63.0,207.0,25.0
1432.0,20.0,31.0,154.0,19.0,156.0,132.0,78.0,55.0,115.0,26.0
1433.0,27.0,54.0,187.0,32.0,121.0,122.0,64.0,20.0,162.0,47.0
1434.0,26.0,21.0,159.0,41.0,83.0,196.0,151.0,38.0,134.0,28.0
1435.0,24.0,40.0,212.0,34.0,222.0,217.0,78.0,50.0,113.0,36.0
1436.0,16.0,18.0,113.0,16.0,19.0,350.0,97.0,70.0,162.0,29.0
1437.0,28.0,25.0,152.0,12.0,133.0,272.0,50.0,89.0,112.0,15.0
1438.0,33.0,19.0,194.0,53.0,192.0,238.0,91.0,37.0,126.0,25.0
1439.0,32.0,42.0,116.0,13.0,156.0,143.0,92.0,67.0,101.0,22.0
1440.0,29.0,34.0,159.0,19.0,207.0,404.0,140.0,51.0,117.0,37.0
1441.0,32.0,7.0,120.0,16.0,98.0,105.0,106.0,54.0,91.0,17.0
1442.0,16.0,54.0,189.0,12.0,174.0,270.0,63.0,38.0,123.0,54.0
1443.0,26.0,26.0,86.0,27.0,54.0,139.0,136.0,73.0,117.0,22.0
1444.0,20.0,13.0,339.0,40.0,78.0,229.0,65.0,32.0,106.0,52.0
1445.0,35.0,20.0,169.0,12.0,137.0,129.0,60.0,177.0,109.0,36.0
1446.0,19.0,24.0,134.0,15.0,46.0,174.0,50.0,85.0,89.0,24.0
1447.0,29.0,31.0,56.0,46.0,196.0,156.0,96.0,55.0,124.0,37.0
1448.0,24.0,22.0,136.0,32.0,64.0,127.0,79.0,63.0,87.0,9.0
1449.0,13.0,20.0,84.0,44.0,104.0,152.0,63.0,48.0,130.0,74.0
1450.0,63.0,36.0,204.0,18.0,89.0,163.0,63.0,56.0,113.0,47.0
1451.0,29.0,42.0,105.0,19.0,54.0,168.0,90.0,51.0,114.0,54.0
1452.0,19.0,18.0,186.0,24.0,103.0,226.0,41.0,45.0,118.0,36.0
1453.0,8.0,13.0,127.0,29.0,68.0,174.0,66.0,28.0,75.0,37.0
1454.0,15.0,40.0,106.0,8.0,92.0,176.0,126.0,34.0,128.0,15.0
1455.0,15.0,31.0,85.0,11.0,60.0,209.0,124.0,38.0,107.0,13.0
1456.0,19.0,13.0,175.0,42.0,209.0,133.0,66.0,39.0,96.0,15.0
1457.0,43.0,26.0,245.0,15.0,117.0,117.0,56.0,59.0,92.0,26.0
1458.0,55.0,33.0,188.0,12.0,147.0,157.0,108.0,34.0,110.0,50.0
1459.0,12.0,10.0,180.0,11.0,98.0,157.0,41.0,49.0,97.0,73.0
1460.0,15.0,21.0,134.0,25.0,82.0,136.0,54.0,24.0,76.0,37.0
1461.0,18.0,34.0,153.0,25.0,159.0,203.0,72.0,77.0,109.0,27.0
1462.0,25.0,23.0,215.0,24.0,171.0,231.0,110.0,69.0,88.0,30.0
1463.0,23.0,25.0,246.0,49.0,165.0,184.0,85.0,22.0,57.0,43.0
1464.0,20.0,14.0,119.0,5.0,49.0,117.0,44.0,47.0,114.0,10.0
1465.0,24.0,15.0,99.0,34.0,197.0,199.0,82.0,43.0,90.0,46.0
1466.0,52.0,32.0,171.0,13.0,232.0,149.0,74.0,54.0,97.0,44.0
1467.0,16.0,16.0,62.0,38.0,70.0,177.0,64.0,22.0,65.0,59.0
1468.0,21.0,22.0,96.0,20.0,159.0,176.0,92.0,98.0,78.0,31.0
1469.0,14.0,87.0,233.0,33.0,54.0,262.0,99.0,49.0,115.0,10.0
1470.0,17.0,72.0,160.0,18.0,192.0,147.0,122.0,50.0,58.0,26.0
1471.0,39.0,6.0,151.0,26.0,197.0,289.0,82.0,24.0,103.0,18.0
1472.0,36.0,25.0,130.0,32.0,64.0,225.0,66.0,42.0,109.0,15.0
1473.0,20.0,36.0,132.0,28.0,86.0,314.0,63.0,54.0,103.0,34.0
1474.0,23.0,15.0,104.0,21.0,111.0,115.0,92.0,81.0,67.0,49.0
1475.0,29.0,31.0,140.0,29.0,222.0,143.0,44.0,92.0,84.0,32.0
1476.0,12.0,60.0,153.0,11.0,62.0,233.0,75.0,46.0,61.0,14.0
1477.0,31.0,29.0,125.0,20.0,98.0,212.0,96.0,40.0,116.0,12.0
1478.0,17.0,46.0,111.0,44.0,114.0,116.0,74.0,84.0,130.0,24.0
1479.0,34.0,38.0,113.0,18.0,104.0,156.0,77.0,62.0,78.0,33.0
1480.0,33.0,16.0,111.0,26.0,53.0,93.0,55.0,120.0,93.0,62.0
1481.0,23.0,26.0,101.0,23.0,96.0,147.0,31.0,70.0,218.0,19.0
1482.0,15.0,41.0,125.0,12.0,119.0,210.0,115.0,72.0,120.0,20.0
1483.0,21.0,35.0,158.0,55.0,130.0,268.0,108.0,37.0,119.0,18.0
1484.0,73.0,18.0,254.0,46.0,193.0,95.0,92.0,45.0,151.0,9.0
1485.0,26.0,14.0,127.0,10.0,204.0,262.0,43.0,80.0,191.0,54.0
1486.0,30.0,33.0,138.0,8.0,133.0,138.0,65.0,54.0,110.0,38.0
1487.0,31.0,25.0,89.0,13.0,165.0,111.0,127.0,67.0,158.0,13.0
1488.0,26.0,53.0,81.0,14.0,116.0,134.0,30.0,68.0,133.0,52.0
1489.0,29.0,35.0,124.0,35.0,57.0,329.0,37.0,21.0,100.0,54.0
1490.0,24.0,19.0,78.0,22.0,135.0,243.0,71.0,59.0,103.0,35.0
1491.0,39.0,26.0,138.0,28.0,135.0,247.0,105.0,59.0,88.0,8.0
1492.0,18.0,33.0,181.0,11.0,133.0,254.0,94.0,54.0,321.0,51.0
1493.0,13.0,34.0,91.0,38.0,158.0,267.0,85.0,59.0,181.0,15.0
1494.0,14.0,27.0,101.0,7.0,82.0,87.0,89.0,61.0,270.0,56.0
1495.0,17.0,14.0,130.0,11.0,66.0,257.0,75.0,46.0,171.0,34.0
1496.0,34.0,41.0,69.0,46.0,210.0,79.0,104.0,37.0,119.0,27.0
1497.0,27.0,18.0,133.0,20.0,199.0,69.0,112.0,31.0,133.0,32.0
1498.0,34.0,24.0,92.0,30.0,126.0,185.0,51.0,52.0,271.0,14.0
1499.0,28.0,17.0,71.0,23.0,119.0,517.0,62.0,39.0,333.0,47.0
1500.0,15.0,61.0,172.0,26.0,59.0,93.0,52.0,48.0,209.0,13.0
1501.0,15.0,122.0,198.0,20.0,72.0,142.0,75.0,41.0,160.0,19.0
1502.0,11.0,24.0,96.0,48.0,127.0,85.0,83.0,29.0,128.0,10.0
1503.0,19.0,18.0,133.0,36.0,150.0,396.0,121.0,45.0,136.0,42.0
1504.0,13.0,24.0,191.0,13.0,157.0,135.0,54.0,84.0,86.0,48.0
1505.0,29.0,36.0,164.0,12.0,89.0,313.0,44.0,18.0,155.0,34.0
1506.0,28.0,19.0,169.0,8.0,146.0,324.0,86.0,59.0,134.0,21.0
1507.0,26.0,22.0,209.0,21.0,228.0,177.0,73.0,59.0,249.0,51.0
1508.0,22.0,19.0,210.0,31.0,82.0,179.0,69.0,51.0,123.0,46.0
1509.0,24.0,67.0,193.0,24.0,248.0,79.0,51.0,47.0,130.0,27.0
1510.0,13.0,45.0,185.0,15.0,105.0,165.0,53.0,67.0,128.0,26.0
1511.0,26.0,18.0,143.0,9.0,176.0,274.0,60.0,65.0,65.0,14.0
1512.0,12.0,23.0,162.0,43.0,232.0,59.0,43.0,62.0,99.0,57.0
1513.0,24.0,65.0,88.0,35.0,162.0,156.0,36.0,73.0,121.0,42.0
1514.0,16.0,12.0,78.0,15.0,115.0,216.0,80.0,55.0,134.0,30.0
1515.0,23.0,49.0,82.0,17.0,137.0,190.0,54.0,68.0,120.0,10.0
1516.0,28.0,33.0,60.0,25.0,251.0,115.0,69.0,39.0,125.0,26.0
1517.0,34.0,21.0,138.0,15.0,141.0,154.0,87.0,100.0,165.0,41.0
1518.0,35.0,55.0,211.0,18.0,132.0,193.0,57.0,54.0,115.0,13.0
1519.0,28.0,53.0,219.0,39.0,114.0,207.0,110.0,42.0,144.0,10.0
1520.0,17.0,58.0,72.0,13.0,173.0,204.0,69.0,82.0,132.0,14.0
1521.0,17.0,14.0,70.0,16.0,93.0,206.0,55.0,115.0,114.0,31.0
1522.0,32.0,59.0,266.0,14.0,179.0,156.0,60.0,98.0,216.0,28.0
1523.0,16.0,19.0,142.0,21.0,80.0,358.0,97.0,61.0,119.0,14.0
1524.0,20.0,46.0,64.0,28.0,128.0,201.0,75.0,46.0,126.0,18.0
1525.0,37.0,19.0,80.0,13.0,171.0,205.0,90.0,50.0,136.0,34.0
1526.0,22.0,25.0,206.0,7.0,234.0,103.0,117.0,66.0,127.0,14.0
1527.0,35.0,14.0,97.0,15.0,131.0,282.0,51.0,67.0,101.0,82.0
1528.0,26.0,18.0,135.0,20.0,151.0,377.0,133.0,70.0,138.0,38.0
1529.0,23.0,27.0,271.0,8.0,193.0,261.0,86.0,21.0,119.0,32.0
1530.0,22.0,21.0,144.0,29.0,192.0,223.0,95.0,94.0,164.0,53.0
1531.0,24.0,35.0,98.0,45.0,185.0,136.0,96.0,94.0,170.0,67.0
1532.0,25.0,40.0,105.0,9.0,93.0,167.0,141.0,40.0,140.0,20.0
1533.0,23.0,35.0,70.0,17.0,78.0,378.0,131.0,51.0,224.0,48.0
1534.0,33.0,30.0,203.0,13.0,227.0,267.0,61.0,63.0,225.0,27.0
1535.0,13.0,35.0,135.0,26.0,243.0,242.0,113.0,113.0,162.0,28.0
1536.0,24.0,34.0,121.0,10.0,245.0,421.0,91.0,50.0,223.0,27.0
1537.0,31.0,73.0,111.0,26.0,148.0,160.0,117.0,123.0,218.0,31.0
1538.0,17.0,29.0,236.0,18.0,59.0,304.0,75.0,57.0,131.0,51.0
1539.0,30.0,26.0,123.0,44.0,134.0,296.0,50.0,46.0,89.0,14.0
1540.0,32.0,36.0,63.0,48.0,148.0,530.0,79.0,55.0,162.0,52.0
1541.0,16.0,9.0,158.0,28.0,108.0,246.0,186.0,47.0,223.0,26.0
1542.0,14.0,55.0,126.0,33.0,89.0,161.0,101.0,109.0,273.0,27.0
1543.0,18.0,44.0,136.0,13.0,79.0,192.0,83.0,63.0,197.0,79.0
1544.0,17.0,21.0,130.0,16.0,154.0,151.0,95.0,106.0,127.0,18.0
1545.0,12.0,36.0,190.0,15.0,72.0,125.0,122.0,38.0,162.0,13.0
1546.0,57.0,31.0,63.0,32.0,137.0,96.0,117.0,53.0,134.0,29.0
1547.0,14.0,25.0,223.0,11.0,263.0,161.0,126.0,43.0,120.0,24.0
1548.0,13.0,47.0,262.0,16.0,48.0,135.0,113.0,76.0,94.0,30.0
1549.0,36.0,54.0,216.0,33.0,129.0,207.0,83.0,53.0,93.0,34.0
1550.0,20.0,51.0,98.0,13.0,144.0,206.0,83.0,57.0,101.0,52.0
1551.0,28.0,58.0,165.0,18.0,104.0,147.0,142.0,48.0,202.0,49.0
1552.0,22.0,24.0,61.0,39.0,149.0,294.0,94.0,98.0,133.0,53.0
1553.0,21.0,31.0,124.0,38.0,120.0,246.0,91.0,56.0,82.0,39.0
1554.0,14.0,49.0,143.0,37.0,73.0,173.0,66.0,73.0,174.0,49.0
1555.0,32.0,18.0,124.0,20.0,198.0,147.0,88.0,142.0,172.0,43.0
1556.0,17.0,17.0,118.0,8.0,167.0,119.0,70.0,52.0,130.0,20.0
1557.0,28.0,25.0,161.0,19.0,111.0,191.0,54.0,18.0,93.0,40.0
1558.0,37.0,28.0,113.0,45.0,59.0,91.0,93.0,81.0,128.0,42.0
1559.0,33.0,14.0,138.0,111.0,66.0,195.0,103.0,81.0,185.0,36.0
1560.0,25.0,77.0,93.0,21.0,164.0,139.0,69.0,41.0,165.0,16.0
1561.0,30.0,21.0,103.0,14.0,140.0,166.0,97.0,77.0,138.0,29.0
1562.0,29.0,14.0,77.0,35.0,43.0,296.0,182.0,134.0,180.0,12.0
1563.0,14.0,72.0,104.0,25.0,202.0,95.0,127.0,68.0,147.0,46.0
1564.0,16.0,24.0,77.0,21.0,121.0,173.0,74.0,22.0,101.0,16.0
1565.0,24.0,22.0,101.0,36.0,127.0,139.0,56.0,113.0,181.0,63.0
1566.0,22.0,28.0,83.0,21.0,264.0,50.0,140.0,94.0,145.0,12.0
1567.0,12.0,23.0,126.0,10.0,60.0,196.0,50.0,58.0,148.0,25.0
1568.0,32.0,20.0,154.0,23.0,120.0,266.0,72.0,70.0,121.0,25.0
1569.0,50.0,18.0,114.0,35.0,160.0,223.0,109.0,49.0,136.0,29.0
1570.0,45.0,31.0,84.0,49.0,195.0,132.0,68.0,48.0,137.0,28.0
1571.0,38.0,34.0,131.0,18.0,165.0,102.0,77.0,33.0,145.0,11.0
1572.0,19.0,19.0,135.0,22.0,81.0,194.0,39.0,43.0,125.0,59.0
1573.0,21.0,49.0,177.0,26.0,205.0,112.0,88.0,60.0,107.0,55.0
1574.0,20.0,29.0,91.0,14.0,63.0,78.0,154.0,56.0,84.0,48.0
1575.0,20.0,15.0,125.0,19.0,55.0,336.0,78.0,104.0,83.0,14.0
1576.0,55.0,27.0,155.0,14.0,124.0,138.0,89.0,40.0,105.0,28.0
1577.0,28.0,19.0,168.0,19.0,166.0,152.0,142.0,121.0,120.0,53.0
1578.0,18.0,33.0,125.0,23.0,96.0,116.0,76.0,100.0,166.0,50.0
1579.0,28.0,27.0,120.0,39.0,78.0,454.0,125.0,147.0,156.0,36.0
1580.0,14.0,17.0,116.0,27.0,70.0,215.0,58.0,77.0,141.0,20.0
1581.0,14.0,75.0,101.0,43.0,191.0,706.0,116.0,47.0,164.0,14.0
1582.0,17.0,34.0,248.0,19.0,55.0,258.0,71.0,65.0,152.0,57.0
1583.0,27.0,7.0,174.0,13.0,132.0,276.0,96.0,66.0,135.0,10.0
1584.0,34.0,26.0,177.0,33.0,69.0,163.0,16.0,38.0,80.0,72.0
1585.0,27.0,34.0,81.0,19.0,168.0,130.0,95.0,81.0,113.0,23.0
1586.0,16.0,47.0,201.0,13.0,135.0,148.0,37.0,62.0,144.0,17.0
1587.0,27.0,15.0,126.0,29.0,147.0,98.0,78.0,96.0,178.0,50.0
1588.0,25.0,31.0,119.0,11.0,87.0,255.0,101.0,62.0,140.0,40.0
1589.0,20.0,49.0,208.0,8.0,65.0,138.0,84.0,39.0,142.0,78.0
1590.0,13.0,17.0,185.0,7.0,101.0,137.0,102.0,61.0,153.0,13.0
1591.0,10.0,13.0,166.0,13.0,257.0,127.0,106.0,54.0,148.0,20.0
1592.0,30.0,37.0,89.0,24.0,126.0,313.0,60.0,46.0,142.0,32.0
1593.0,34.0,24.0,162.0,43.0,78.0,237.0,49.0,30.0,117.0,46.0
1594.0,46.0,24.0,175.0,39.0,103.0,340.0,85.0,65.0,192.0,63.0
1595.0,24.0,31.0,240.0,33.0,285.0,190.0,74.0,51.0,85.0,25.0
1596.0,29.0,12.0,181.0,31.0,218.0,329.0,53.0,77.0,129.0,13.0
1597.0,24.0,61.0,97.0,16.0,100.0,137.0,51.0,155.0,171.0,47.0
1598.0,41.0,23.0,95.0,15.0,91.0,284.0,94.0,44.0,188.0,35.0
1599.0,21.0,26.0,190.0,13.0,70.0,219.0,115.0,58.0,173.0,30.0
1600.0,29.0,39.0,139.0,20.0,113.0,281.0,51.0,39.0,179.0,7.0
1601.0,14.0,39.0,121.0,19.0,62.0,152.0,106.0,108.0,212.0,7.0
1602.0,13.0,35.0,199.0,19.0,143.0,148.0,80.0,91.0,224.0,35.0
1603.0,29.0,18.0,191.0,43.0,169.0,134.0,78.0,111.0,130.0,64.0
1604.0,27.0,19.0,104.0,22.0,122.0,201.0,65.0,29.0,184.0,26.0
1605.0,24.0,15.0,84.0,20.0,165.0,253.0,88.0,36.0,163.0,7.0
1606.0,20.0,73.0,194.0,21.0,105.0,98.0,82.0,35.0,239.0,21.0
1607.0,15.0,40.0,200.0,29.0,205.0,101.0,134.0,79.0,218.0,33.0
1608.0,18.0,41.0,55.0,40.0,187.0,101.0,86.0,127.0,139.0,53.0
1609.0,32.0,27.0,176.0,24.0,52.0,135.0,118.0,70.0,161.0,61.0
1610.0,30.0,36.0,152.0,6.0,89.0,159.0,92.0,106.0,106.0,45.0
1611.0,19.0,17.0,164.0,20.0,115.0,155.0,54.0,49.0,137.0,40.0
1612.0,32.0,82.0,114.0,12.0,133.0,196.0,97.0,57.0,187.0,43.0
1613.0,42.0,99.0,149.0,29.0,128.0,159.0,140.0,58.0,220.0,20.0
1614.0,30.0,23.0,221.0,27.0,124.0,117.0,179.0,67.0,165.0,29.0
1615.0,22.0,42.0,126.0,13.0,159.0,176.0,67.0,29.0,113.0,11.0
1616.0,33.0,20.0,66.0,47.0,140.0,159.0,91.0,117.0,153.0,7.0
